id,history,state,tool_id,invocation_id,workflow_id,cpuacct.usage,galaxy_memory_mb,galaxy_slots,memory.limit_in_bytes,memory.max_usage_in_bytes,memory.soft_limit_in_bytes,memtotal,processor_count,runtime_seconds
2acc0be44ea7fd7f,d113ce9ec12dea3c,deleted,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,b1836c2721de306d,,,,,,,,,,
b697b830fdebfeab,d113ce9ec12dea3c,deleted,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,b1836c2721de306d,,,,,,,,,,
fcdfad61ff1c1f63,d113ce9ec12dea3c,deleted,toolshed.g2.bx.psu.edu/repos/iuc/compose_text_param/compose_text_param/0.1.1,b1836c2721de306d,,,,,,,,,,
9f3ac7eaf589ae68,d113ce9ec12dea3c,deleted,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,b1836c2721de306d,,,,,,,,,,
9210d612c026d28d,d113ce9ec12dea3c,deleted,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,b1836c2721de306d,,,,,,,,,,
1425775afd33d4b3,d113ce9ec12dea3c,deleted,toolshed.g2.bx.psu.edu/repos/iuc/multiqc/multiqc/1.11+galaxy1,b1836c2721de306d,,,,,,,,,,
69f9af12c121f247,42986c2054b6097d,deleted,toolshed.g2.bx.psu.edu/repos/iuc/multiqc/multiqc/1.11+galaxy1,b1836c2721de306d,,,,,,,,,,
89815c657caabbfc,42986c2054b6097d,deleted,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,b1836c2721de306d,,,,,,,,,,
269e41070e4e2588,42986c2054b6097d,deleted,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,b1836c2721de306d,,,,,,,,,,
48da549f678aab4d,42986c2054b6097d,deleted,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,b1836c2721de306d,,,,,,,,,,
44db202c9ec4aad2,42986c2054b6097d,deleted,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,b1836c2721de306d,,,,,,,,,,
a4f7a219205002a4,42986c2054b6097d,deleted,toolshed.g2.bx.psu.edu/repos/iuc/compose_text_param/compose_text_param/0.1.1,b1836c2721de306d,,,,,,,,,,
9b50c5c8723ef916,73002fca4552c712,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,b1836c2721de306d,,3764252161.0000000,4080.0000000,1.0000000,4080218112.0000000,164646912.0000000,9223372036854771712.0000000,154720076.0000000,40.0000000,3.0000000
b676f13f182067fa,73002fca4552c712,ok,toolshed.g2.bx.psu.edu/repos/iuc/compose_text_param/compose_text_param/0.1.1,b1836c2721de306d,,3726108814.0000000,4080.0000000,1.0000000,4080218112.0000000,164966400.0000000,9223372036854771712.0000000,154720076.0000000,40.0000000,3.0000000
da9b0ee929677467,73002fca4552c712,paused,param_value_from_file,b1836c2721de306d,,,,,,,,,,
9cbe8bf27fd2f4c0,73002fca4552c712,paused,toolshed.g2.bx.psu.edu/repos/lldelisle/revertr2orientationinbam/revertR2orientationInBam/0.0.2,b1836c2721de306d,,,,,,,,,,
2d2011a8584702f9,73002fca4552c712,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,b1836c2721de306d,,3663842143.0000000,4080.0000000,1.0000000,4080218112.0000000,164966400.0000000,9223372036854771712.0000000,154720076.0000000,40.0000000,4.0000000
bace555e8af0cb0c,73002fca4552c712,paused,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.1.2,b1836c2721de306d,,,,,,,,,,
a755723407af1372,73002fca4552c712,paused,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_filter/bamFilter/2.5.2+galaxy1,b1836c2721de306d,,,,,,,,,,
e174cfc902511a9a,73002fca4552c712,error,toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt/4.0+galaxy1,b1836c2721de306d,,190536514.0000000,20401.0000000,5.0000000,20401094656.0000000,14327808.0000000,9223372036854771712.0000000,154720076.0000000,40.0000000,0E-7
7b8c74d1c476d6c6,73002fca4552c712,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,b1836c2721de306d,,3730111859.0000000,4080.0000000,1.0000000,4080218112.0000000,164352000.0000000,9223372036854771712.0000000,154720076.0000000,40.0000000,3.0000000
0e7498a95dbcc1f9,73002fca4552c712,paused,toolshed.g2.bx.psu.edu/repos/iuc/multiqc/multiqc/1.11+galaxy1,b1836c2721de306d,,,,,,,,,,
5394edd78e63da9d,73002fca4552c712,paused,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.7.8a+galaxy1,b1836c2721de306d,,,,,,,,,,
af4ae677eaec5415,73002fca4552c712,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,b1836c2721de306d,,4169047236.0000000,4080.0000000,1.0000000,4080218112.0000000,164540416.0000000,9223372036854771712.0000000,154720076.0000000,40.0000000,4.0000000
0d1a8005370e2c31,7b7cf5fefd238544,paused,param_value_from_file,b1836c2721de306d,,,,,,,,,,
9e0f157c86b8d774,7b7cf5fefd238544,paused,toolshed.g2.bx.psu.edu/repos/lldelisle/revertr2orientationinbam/revertR2orientationInBam/0.0.2,b1836c2721de306d,,,,,,,,,,
fd6c41b7ff851969,7b7cf5fefd238544,paused,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.1.2,b1836c2721de306d,,,,,,,,,,
2578c05f6ab44f23,7b7cf5fefd238544,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.7.8a+galaxy1,b1836c2721de306d,,,,,,,,,,
c23bd47c43d0e653,7b7cf5fefd238544,paused,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.3,b1836c2721de306d,,,,,,,,,,
906f46bb0dcb80ab,7b7cf5fefd238544,paused,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_filter/bamFilter/2.5.2+galaxy1,b1836c2721de306d,,,,,,,,,,
9eaa96b38d2a2721,7b7cf5fefd238544,paused,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.1.2,b1836c2721de306d,,,,,,,,,,
0088781f96dd41e5,7b7cf5fefd238544,paused,toolshed.g2.bx.psu.edu/repos/iuc/multiqc/multiqc/1.11+galaxy1,b1836c2721de306d,,,,,,,,,,
dca095da9ce43cae,7b7cf5fefd238544,ok,toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt/4.0+galaxy1,b1836c2721de306d,,811874513591.0000000,20401.0000000,5.0000000,20401094656.0000000,3981828096.0000000,9223372036854771712.0000000,154720076.0000000,40.0000000,182.0000000
4c53748b1ead9f90,7b7cf5fefd238544,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,b1836c2721de306d,,3856828376.0000000,4080.0000000,1.0000000,4080218112.0000000,164364288.0000000,9223372036854771712.0000000,154720076.0000000,40.0000000,4.0000000
1fed95b28ae23b7e,7b7cf5fefd238544,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,b1836c2721de306d,,3843295503.0000000,4080.0000000,1.0000000,4080218112.0000000,164507648.0000000,9223372036854771712.0000000,154720076.0000000,40.0000000,4.0000000
8b2895e0d4309e86,7b7cf5fefd238544,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,b1836c2721de306d,,3825274264.0000000,4080.0000000,1.0000000,4080218112.0000000,164499456.0000000,9223372036854771712.0000000,154720076.0000000,40.0000000,4.0000000
bc4626170ddcc03d,7b7cf5fefd238544,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,b1836c2721de306d,,3867850357.0000000,4080.0000000,1.0000000,4080218112.0000000,164352000.0000000,9223372036854771712.0000000,154720076.0000000,40.0000000,4.0000000
c8496eb120606ed2,7b7cf5fefd238544,ok,toolshed.g2.bx.psu.edu/repos/iuc/compose_text_param/compose_text_param/0.1.1,b1836c2721de306d,,4212122679.0000000,4080.0000000,1.0000000,4080218112.0000000,164380672.0000000,9223372036854771712.0000000,154720076.0000000,40.0000000,4.0000000
ea643c037c84d5f0,4f62ea4370055e4a,paused,param_value_from_file,d6523fc2dc732576,,,,,,,,,,
9d92fdf5e7800384,4f62ea4370055e4a,paused,toolshed.g2.bx.psu.edu/repos/lldelisle/revertr2orientationinbam/revertR2orientationInBam/0.0.2,d6523fc2dc732576,,,,,,,,,,
bf0b7b8d5064cadd,4f62ea4370055e4a,paused,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.3,d6523fc2dc732576,,,,,,,,,,
db1e13e9f3b92f32,4f62ea4370055e4a,paused,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.1.2,d6523fc2dc732576,,,,,,,,,,
9ee6c93b15faafb8,4f62ea4370055e4a,paused,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.1.2,d6523fc2dc732576,,,,,,,,,,
2cf389cf7935fd57,4f62ea4370055e4a,paused,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_filter/bamFilter/2.5.2+galaxy1,d6523fc2dc732576,,,,,,,,,,
beca109cee47a248,4f62ea4370055e4a,paused,toolshed.g2.bx.psu.edu/repos/iuc/multiqc/multiqc/1.11+galaxy1,d6523fc2dc732576,,,,,,,,,,
6439b4103f21a685,4f62ea4370055e4a,paused,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.7.8a+galaxy1,d6523fc2dc732576,,,,,,,,,,
32f00bd24bb934e6,4f62ea4370055e4a,error,toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt/4.0+galaxy1,d6523fc2dc732576,,156968387.0000000,20401.0000000,5.0000000,20401094656.0000000,12849152.0000000,9223372036854771712.0000000,154720076.0000000,40.0000000,0E-7
c6b23e0249583d3e,4f62ea4370055e4a,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,d6523fc2dc732576,,3576805805.0000000,4080.0000000,1.0000000,4080218112.0000000,164683776.0000000,9223372036854771712.0000000,154720076.0000000,40.0000000,3.0000000
9442cfd3ce6413df,4f62ea4370055e4a,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,d6523fc2dc732576,,3660936111.0000000,4080.0000000,1.0000000,4080218112.0000000,164704256.0000000,9223372036854771712.0000000,154720076.0000000,40.0000000,3.0000000
c060c6067c77d754,4f62ea4370055e4a,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,d6523fc2dc732576,,3629244516.0000000,4080.0000000,1.0000000,4080218112.0000000,164765696.0000000,9223372036854771712.0000000,154720076.0000000,40.0000000,3.0000000
6d06b4ef6b87cb37,4f62ea4370055e4a,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,d6523fc2dc732576,,3581295337.0000000,4080.0000000,1.0000000,4080218112.0000000,164835328.0000000,9223372036854771712.0000000,154720076.0000000,40.0000000,4.0000000
8edc398cf5ed6171,4f62ea4370055e4a,ok,toolshed.g2.bx.psu.edu/repos/iuc/compose_text_param/compose_text_param/0.1.1,d6523fc2dc732576,,3555710766.0000000,4080.0000000,1.0000000,4080218112.0000000,164577280.0000000,9223372036854771712.0000000,154720076.0000000,40.0000000,4.0000000
128dffa2aef10462,d113ce9ec12dea3c,paused,param_value_from_file,d6523fc2dc732576,,,,,,,,,,
6a66ef2bb5e39ee1,d113ce9ec12dea3c,paused,toolshed.g2.bx.psu.edu/repos/lldelisle/revertr2orientationinbam/revertR2orientationInBam/0.0.2,d6523fc2dc732576,,,,,,,,,,
7299cfc6c5d5a36c,d113ce9ec12dea3c,paused,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.1.2,d6523fc2dc732576,,,,,,,,,,
4df0767263551f1f,d113ce9ec12dea3c,paused,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_filter/bamFilter/2.5.2+galaxy1,d6523fc2dc732576,,,,,,,,,,
deac138add47270a,d113ce9ec12dea3c,error,toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt/4.0+galaxy1,d6523fc2dc732576,,173060337.0000000,20401.0000000,5.0000000,20401094656.0000000,12603392.0000000,9223372036854771712.0000000,154720076.0000000,40.0000000,0E-7
171cc6197caf172d,d113ce9ec12dea3c,paused,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.7.8a+galaxy1,d6523fc2dc732576,,,,,,,,,,
251c6e99d7434183,8c3042b3e14a8ca9,paused,param_value_from_file,d6523fc2dc732576,,,,,,,,,,
6f040f2e1ef6f577,8c3042b3e14a8ca9,paused,toolshed.g2.bx.psu.edu/repos/lldelisle/revertr2orientationinbam/revertR2orientationInBam/0.0.2,d6523fc2dc732576,,,,,,,,,,
e821efe2a46baa19,8c3042b3e14a8ca9,paused,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.1.2,d6523fc2dc732576,,,,,,,,,,
04bdb87a5a0642ce,8c3042b3e14a8ca9,paused,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_filter/bamFilter/2.5.2+galaxy1,d6523fc2dc732576,,,,,,,,,,
a100f3e72d3fad94,8c3042b3e14a8ca9,error,toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt/4.0+galaxy1,d6523fc2dc732576,,169024406.0000000,20401.0000000,5.0000000,20401094656.0000000,12611584.0000000,9223372036854771712.0000000,154720076.0000000,40.0000000,1.0000000
800fdee98de1260b,8c3042b3e14a8ca9,paused,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.7.8a+galaxy1,d6523fc2dc732576,,,,,,,,,,
20ace13d813089f2,42986c2054b6097d,paused,param_value_from_file,d6523fc2dc732576,,,,,,,,,,
ea0fd5c692bddbb4,42986c2054b6097d,paused,toolshed.g2.bx.psu.edu/repos/lldelisle/revertr2orientationinbam/revertR2orientationInBam/0.0.2,d6523fc2dc732576,,,,,,,,,,
a365d05b4e468a99,42986c2054b6097d,paused,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.1.2,d6523fc2dc732576,,,,,,,,,,
1fca2b5cc44d7801,42986c2054b6097d,paused,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_filter/bamFilter/2.5.2+galaxy1,d6523fc2dc732576,,,,,,,,,,
3c61ba484d6ad6c8,42986c2054b6097d,error,toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt/4.0+galaxy1,d6523fc2dc732576,,167659498.0000000,20401.0000000,5.0000000,20401094656.0000000,12611584.0000000,9223372036854771712.0000000,154720076.0000000,40.0000000,1.0000000
61cd1f5c0b10e8ea,42986c2054b6097d,paused,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.7.8a+galaxy1,d6523fc2dc732576,,,,,,,,,,
f6f6224e9ebd584d,8c3042b3e14a8ca9,deleted,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,d6523fc2dc732576,,,,,,,,,,
4fc4c8289ec75e3c,8c3042b3e14a8ca9,deleted,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,d6523fc2dc732576,,,,,,,,,,
9b9bb31ef0bd8300,8c3042b3e14a8ca9,deleted,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,d6523fc2dc732576,,,,,,,,,,
2317e794b59f5647,8c3042b3e14a8ca9,deleted,toolshed.g2.bx.psu.edu/repos/iuc/compose_text_param/compose_text_param/0.1.1,d6523fc2dc732576,,,,,,,,,,
33484144a618461e,8c3042b3e14a8ca9,deleted,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,d6523fc2dc732576,,,,,,,,,,
890533ee5832aef9,8c3042b3e14a8ca9,deleted,toolshed.g2.bx.psu.edu/repos/iuc/multiqc/multiqc/1.11+galaxy1,d6523fc2dc732576,,,,,,,,,,
2acc0be44ea7fd7f,d113ce9ec12dea3c,deleted,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,d6523fc2dc732576,,,,,,,,,,
b697b830fdebfeab,d113ce9ec12dea3c,deleted,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,d6523fc2dc732576,,,,,,,,,,
fcdfad61ff1c1f63,d113ce9ec12dea3c,deleted,toolshed.g2.bx.psu.edu/repos/iuc/compose_text_param/compose_text_param/0.1.1,d6523fc2dc732576,,,,,,,,,,
9f3ac7eaf589ae68,d113ce9ec12dea3c,deleted,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,d6523fc2dc732576,,,,,,,,,,
9210d612c026d28d,d113ce9ec12dea3c,deleted,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,d6523fc2dc732576,,,,,,,,,,
1425775afd33d4b3,d113ce9ec12dea3c,deleted,toolshed.g2.bx.psu.edu/repos/iuc/multiqc/multiqc/1.11+galaxy1,d6523fc2dc732576,,,,,,,,,,
69f9af12c121f247,42986c2054b6097d,deleted,toolshed.g2.bx.psu.edu/repos/iuc/multiqc/multiqc/1.11+galaxy1,d6523fc2dc732576,,,,,,,,,,
89815c657caabbfc,42986c2054b6097d,deleted,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,d6523fc2dc732576,,,,,,,,,,
269e41070e4e2588,42986c2054b6097d,deleted,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,d6523fc2dc732576,,,,,,,,,,
48da549f678aab4d,42986c2054b6097d,deleted,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,d6523fc2dc732576,,,,,,,,,,
44db202c9ec4aad2,42986c2054b6097d,deleted,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,d6523fc2dc732576,,,,,,,,,,
a4f7a219205002a4,42986c2054b6097d,deleted,toolshed.g2.bx.psu.edu/repos/iuc/compose_text_param/compose_text_param/0.1.1,d6523fc2dc732576,,,,,,,,,,
9b50c5c8723ef916,73002fca4552c712,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,d6523fc2dc732576,,3764252161.0000000,4080.0000000,1.0000000,4080218112.0000000,164646912.0000000,9223372036854771712.0000000,154720076.0000000,40.0000000,3.0000000
b676f13f182067fa,73002fca4552c712,ok,toolshed.g2.bx.psu.edu/repos/iuc/compose_text_param/compose_text_param/0.1.1,d6523fc2dc732576,,3726108814.0000000,4080.0000000,1.0000000,4080218112.0000000,164966400.0000000,9223372036854771712.0000000,154720076.0000000,40.0000000,3.0000000
da9b0ee929677467,73002fca4552c712,paused,param_value_from_file,d6523fc2dc732576,,,,,,,,,,
9cbe8bf27fd2f4c0,73002fca4552c712,paused,toolshed.g2.bx.psu.edu/repos/lldelisle/revertr2orientationinbam/revertR2orientationInBam/0.0.2,d6523fc2dc732576,,,,,,,,,,
2d2011a8584702f9,73002fca4552c712,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,d6523fc2dc732576,,3663842143.0000000,4080.0000000,1.0000000,4080218112.0000000,164966400.0000000,9223372036854771712.0000000,154720076.0000000,40.0000000,4.0000000
bace555e8af0cb0c,73002fca4552c712,paused,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.1.2,d6523fc2dc732576,,,,,,,,,,
a755723407af1372,73002fca4552c712,paused,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_filter/bamFilter/2.5.2+galaxy1,d6523fc2dc732576,,,,,,,,,,
e174cfc902511a9a,73002fca4552c712,error,toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt/4.0+galaxy1,d6523fc2dc732576,,190536514.0000000,20401.0000000,5.0000000,20401094656.0000000,14327808.0000000,9223372036854771712.0000000,154720076.0000000,40.0000000,0E-7
7b8c74d1c476d6c6,73002fca4552c712,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,d6523fc2dc732576,,3730111859.0000000,4080.0000000,1.0000000,4080218112.0000000,164352000.0000000,9223372036854771712.0000000,154720076.0000000,40.0000000,3.0000000
0e7498a95dbcc1f9,73002fca4552c712,paused,toolshed.g2.bx.psu.edu/repos/iuc/multiqc/multiqc/1.11+galaxy1,d6523fc2dc732576,,,,,,,,,,
5394edd78e63da9d,73002fca4552c712,paused,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.7.8a+galaxy1,d6523fc2dc732576,,,,,,,,,,
af4ae677eaec5415,73002fca4552c712,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,d6523fc2dc732576,,4169047236.0000000,4080.0000000,1.0000000,4080218112.0000000,164540416.0000000,9223372036854771712.0000000,154720076.0000000,40.0000000,4.0000000
0d1a8005370e2c31,7b7cf5fefd238544,paused,param_value_from_file,d6523fc2dc732576,,,,,,,,,,
9e0f157c86b8d774,7b7cf5fefd238544,paused,toolshed.g2.bx.psu.edu/repos/lldelisle/revertr2orientationinbam/revertR2orientationInBam/0.0.2,d6523fc2dc732576,,,,,,,,,,
fd6c41b7ff851969,7b7cf5fefd238544,paused,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.1.2,d6523fc2dc732576,,,,,,,,,,
2578c05f6ab44f23,7b7cf5fefd238544,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.7.8a+galaxy1,d6523fc2dc732576,,,,,,,,,,
c23bd47c43d0e653,7b7cf5fefd238544,paused,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.3,d6523fc2dc732576,,,,,,,,,,
906f46bb0dcb80ab,7b7cf5fefd238544,paused,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_filter/bamFilter/2.5.2+galaxy1,d6523fc2dc732576,,,,,,,,,,
9eaa96b38d2a2721,7b7cf5fefd238544,paused,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.1.2,d6523fc2dc732576,,,,,,,,,,
0088781f96dd41e5,7b7cf5fefd238544,paused,toolshed.g2.bx.psu.edu/repos/iuc/multiqc/multiqc/1.11+galaxy1,d6523fc2dc732576,,,,,,,,,,
dca095da9ce43cae,7b7cf5fefd238544,ok,toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt/4.0+galaxy1,d6523fc2dc732576,,811874513591.0000000,20401.0000000,5.0000000,20401094656.0000000,3981828096.0000000,9223372036854771712.0000000,154720076.0000000,40.0000000,182.0000000
4c53748b1ead9f90,7b7cf5fefd238544,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,d6523fc2dc732576,,3856828376.0000000,4080.0000000,1.0000000,4080218112.0000000,164364288.0000000,9223372036854771712.0000000,154720076.0000000,40.0000000,4.0000000
1fed95b28ae23b7e,7b7cf5fefd238544,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,d6523fc2dc732576,,3843295503.0000000,4080.0000000,1.0000000,4080218112.0000000,164507648.0000000,9223372036854771712.0000000,154720076.0000000,40.0000000,4.0000000
8b2895e0d4309e86,7b7cf5fefd238544,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,d6523fc2dc732576,,3825274264.0000000,4080.0000000,1.0000000,4080218112.0000000,164499456.0000000,9223372036854771712.0000000,154720076.0000000,40.0000000,4.0000000
bc4626170ddcc03d,7b7cf5fefd238544,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,d6523fc2dc732576,,3867850357.0000000,4080.0000000,1.0000000,4080218112.0000000,164352000.0000000,9223372036854771712.0000000,154720076.0000000,40.0000000,4.0000000
